"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","C1","total_goal","timing_First.Click","timing_Last.Click","timing_Page.Submit","timing_Click.Count","goal_list_1","goal_list_2","goal_list_3","goal_list_4","goal_list_5","no_goal","G1_1","G2_1","G3_1","G4_1","G5_1","G6_1","G7_1","G8_1","G9_1","G10_1","G11_1","G12_1","G13_1","G14_1","G15_1","G16_1","G17_1","G18_1","G19_1","G20_1","G21_1","G22_1","G23_1","G24_1","G25_1","G26_1","G27_1","G28_1","G29_1","G30_1","G31_1","G32_1","G33_1","G34_1","G35_1","G1_2","G2_2","G3_2","G4_2","G5_2","G6_2","G7_2","G8_2","G9_2","G10_2","G11_2","G12_2","G13_2","G14_2","G15_2","G16_2","G17_2","G18_2","G19_2","G20_2","G21_2","G22_2","G23_2","G24_2","G25_2","G26_2","G27_2","G28_2","G29_2","G30_2","G31_2","G32_2","G33_2","G34_2","G35_2","G1_3","G2_3","G3_3","G4_3","G5_3","G6_3","G7_3","G8_3","G9_3","G10_3","G11_3","G12_3","G13_3","G14_3","G15_3","G16_3","G17_3","G18_3","G19_3","G20_3","G21_3","G22_3","G23_3","G24_3","G25_3","G26_3","G27_3","G28_3","G29_3","G30_3","G31_3","G32_3","G33_3","G34_3","G35_3","G1_4","G2_4","G3_4","G4_4","G5_4","G6_4","G7_4","G8_4","G9_4","G10_4","G11_4","G12_4","G13_4","G14_4","G15_4","G16_4","G17_4","G18_4","G19_4","G20_4","G21_4","G22_4","G23_4","G24_4","G25_4","G26_4","G27_4","G28_4","G29_4","G30_4","G31_4","G32_4","G33_4","G34_4","G35_4","G1_5","G2_5","G3_5","G4_5","G5_5","G6_5","G7_5","G8_5","G9_5","G10_5","G11_5","G12_5","G13_5","G14_5","G15_5","G16_5","G17_5","G18_5","G19_5","G20_5","G21_5","G22_5","G23_5","G24_5","G25_5","G26_5","G27_5","G28_5","G29_5","G30_5","G31_5","G32_5","G33_5","G34_5","G35_5","check1","gender","gender_4_TEXT","race","ethnicity","major","college_standing","marital_status","income","subjectiveSES","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","GSE1","GSE2","GSE3","GSE4","GSE5","GSE6","GSE7","GSE8","GSE9","GSE10","RSE1","RSE2","RSE3","RSE4","RSE5","RSE6","RSE7","RSE8","RSE9","RSE10","SWL1","SWL2","SWL3","SWL4","SWL5","CSWS1","CSWS2","CSWS3","CSWS4","CSWS5","CSWS6","CSWS7","CSWS8","CSWS9","CSWS10","CSWS11","CSWS12","CSWS13","CSWS14","CSWS15","CSWS16","CSWS17","CSWS18","CSWS19","CSWS20","CSWS21","CSWS22","CSWS23","CSWS24","CSWS25","CSWS26","CSWS27","CSWS28","check2","CSWS29","CSWS30","CSWS31","CSWS32","CSWS33","CSWS34","CSWS35","BSCS1","BSCS2","BSCS3","BSCS4","BSCS5","BSCS6","BSCS7","BSCS8","BSCS9","BSCS10","BSCS11","BSCS12","BSCS13","PS1","PS2","PS3","PS4","PS5","PS6","PS7","PS8","PS9","PS10","PS11","PS12","PS13","PS16","PS17","PS18","PS19","PS20","PS21","PS22","PS23","check3","PS24","PS25","PS26","PS27","PS28","PS29","PS30","PS31","PS32","GOS1","GOS2","GOS3","GOS4","GOS5","GOS6","GOS7","GOS8","GOS9","GOS10","GOS11","GOS12","GOS13","LET1","LET2","LET3","LET4","LET5","LET6","Primary_identity","D1","D2","D3","D4","D5","D6","D7","id"
"2020-03-03 11:11:14","2020-03-03 11:56:30","0","128.223.222.139","100","2716","1","2020-03-03 11:56:31","R_6r2n84cEpZT89Lr","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","6","35.406","58.294","92.726","2","I want to pass all my classes with a B at least","I want to get an A on my essay for my writing class","I want to improve communication with my family","I want to write a novel","I want to finish reading a book by the end of the month","","2","2","2","6","1","1","1","7","5","5","6","7","4","4","6","3","5","9","5","5","4","6","4","2","5","4","1","7","4","5","4","4","6","9","4","2","1","1","7","1","1","2","5","4","2","4","5","5","3","5","6","4","6","5","6","3","5","5","2","3","3","2","5","1","2","5","6","3","4","6","6","5","2","1","3","1","8","1","4","3","3","1","5","3","6","5","2","6","2","3","4","3","6","1","4","3","4","3","1","6","4","4","2","2","8","4","4","3","5","1","2","2","4","6","5","2","1","7","5","6","6","4","8","4","7","1","1","6","6","1","5","1","3","2","1","5","3","4","2","1","1","2","1","7","1","1","2","6","1","1","1","1","2","3","5","3","4","4","6","7","1","3","1","5","1","1","1","6","1","1","2","2","2","3","7","17","2","","5","2","Psychology","2","1","4","7","5","3","4","4","4","1","3","5","5","1","2","3","2","3","5","4","2","2","3","3","3","3","3","3","3","1","3","2","1","3","3","1","2","2","1","5","5","4","4","3","5","1","6","3","3","2","4","1","5","4","3","4","2","2","3","4","5","1","5","5","4","6","3","5","5","1","6","2","3","4","3","1","5","6","3","4","2","4","5","3","3","3","4","2","5","4","3","3","3","4","4","4","4","2","4","3","2","3","4","3","3","4","2","1","5","2","3","4","4","3","5","4","3","2","4","2","2","3","3","4","4","3","4","4","2","3","3","4","5","3","2","2","4","4","3","4","3","3","3","I am a student","4","4","5","6","2","","","45843"
"2020-03-03 15:37:16","2020-03-03 16:35:36","0","128.223.222.130","100","3499","1","2020-03-03 16:35:37","R_31RauLLDXx5HGc7","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","3","0","0","65.336","0","One of my goals is to, in all of my classes, pass with a B or higher. ","Another one of my goals is to find a job before the beginning of summer.","Finally, I want to set a goal for myself to go to them 5 days a week, every week. ","","","","2","2","2","5","2","1","8","7","7","4","7","1","6","6","7","5","5","9","5","7","4","4","6","4","6","4","3","7","7","6","5","5","5","8","4","4","3","1","6","3","8","8","5","4","4","3","4","5","5","4","4","4","9","5","6","3","4","6","4","4","3","3","7","4","4","5","5","3","8","3","1","2","2","7","1","1","8","5","6","4","4","4","6","6","5","4","5","10","5","6","2","5","5","4","2","4","7","7","6","4","5","5","5","8","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","4","2","Psychology","1","1","4","5","1","5","1","4","3","4","3","3","4","3","4","5","4","2","4","3","2","3","3","3","3","2","3","3","3","3","1","2","2","1","0","2","1","1","2","4","4","6","5","3","4","2","4","3","5","3","7","4","2","2","6","2","4","4","3","6","4","4","5","4","6","5","3","5","4","4","5","3","3","5","2","4","4","5","5","5","4","2","3","3","2","3","3","3","3","2","4","2","2","4","2","3","3","4","3","4","4","4","3","1","2","2","3","4","4","4","3","3","3","2","5","3","3","4","3","4","3","2","2","2","3","4","4","3","3","3","3","4","3","2","4","4","3","2","4","2","4","2","4","I can't decide.","4","5","7","4","1","When asking about the goals, the questions regarding what type of goal it was were confusing to me. ","No.","48642"
"2020-03-03 16:23:31","2020-03-03 16:42:16","0","73.67.156.47","100","1124","1","2020-03-03 16:42:17","R_57Kv8rgoOYlEGYN","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","5","0","0","65.074","0","Make at least 3 friends during my internship in the UK this summer","Work at one of the intelligence agencies","Get an A in my upper-division Political Science class","Make a new friend each term I am at the University of Oregon","Eat healthier","","6","3","1","7","3","1","1","7","7","7","7","5","7","7","7","2","7","10","7","6","2","3","7","7","1","7","7","6","1","4","7","5","6","1","8","7","4","1","7","1","1","1","5","6","6","7","6","7","7","5","7","5","7","6","7","1","1","7","4","1","7","4","1","7","2","7","7","5","3","1","4","2","2","7","1","1","1","7","7","7","7","7","5","7","7","4","7","10","7","7","3","2","7","7","7","7","5","7","3","5","7","7","6","9","5","1","3","2","4","1","1","1","7","7","6","7","6","5","5","7","2","7","7","4","6","4","","7","7","2","7","4","7","4","1","5","4","4","9","1","4","4","2","5","3","4","7","7","5","4","7","5","5","7","4","4","2","6","7","6","7","4","6","6","2","5","4","7","4","4","4","4","4","5","1","17","1","","5","2","Political Science","3","1","6","7","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","2","1","2","2","1","1","2","1","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","1","5","2","2","3","5","College student","5","5","5","5","2","","N/A","49327"
"2020-03-03 15:56:09","2020-03-03 16:46:21","0","128.223.222.139","100","3011","1","2020-03-03 16:46:21","R_23dCir58RYMFUH6","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","6","0","0","102.049","0","I want to work out at the gym three days a week and eat a healthy, balanced diet with lots of protein to get stronger.","I want to do well in my classes this term; I want to do well on my math final in order to pass my math class.","I want to graduate my college with a computer science degree and have picked computer science classes that I enjoyed and pointed me to a specific field of computer science.","I want to get a job either this year or next year to earn extra cash and to gain work experience.","I want to make more friends at college and become more involved with events on campus.","","4","3","2","4","1","2","1","6","6","5","4","2","7","6","6","6","6","7","5","4","5","3","5","4","5","6","6","6","5","4","5","5","5","3","3","2","2","1","5","3","3","1","6","7","6","5","4","5","5","6","3","4","9","6","6","6","7","6","3","6","5","4","6","5","6","6","6","5","6","4","7","4","2","1","3","2","2","4","5","4","7","6","5","5","4","7","4","5","4","3","2","5","6","4","4","4","4","5","5","4","4","6","5","2","2","4","4","2","1","3","1","5","4","3","4","4","2","5","3","4","4","5","7","3","3","2","1","4","4","2","1","3","5","4","3","4","3","3","1","3","6","4","2","2","3","1","5","5","6","7","7","5","7","5","6","7","5","4","4","4","5","5","7","6","5","7","5","6","4","4","6","6","5","4","3","17","1","","5","2","Math and computer science","1","1","1","4","5","4","1","4","5","1","3","2","3","2","3","4","5","3","4","3","3","3","2","2","3","3","3","3","3","2","2","3","2","1","2","3","1","0","2","4","5","5","5","3","5","1","5","2","3","3","6","2","5","3","5","5","2","5","2","5","6","1","6","5","6","7","2","5","5","2","5","5","3","5","3","2","5","7","5","5","4","4","1","2","2","4","3","4","3","3","5","2","2","5","3","4","1","4","4","4","4","4","2","2","1","2","4","5","4","4","2","4","2","3","5","2","4","3","3","4","4","3","2","2","4","4","3","4","4","3","2","3","2","3","4","4","4","2","4","3","3","2","4","I am a musician.","4","5","6","4","1","For the questions about whether a goal was maintenance or not, I wasn't always sure where to rank them. Some, like doing well in class, require maintenance of continuing to study and do homework, but also require improving test scores.","","49083"
"2020-03-03 17:17:53","2020-03-03 17:58:59","0","128.223.222.139","100","2466","1","2020-03-03 17:59:00","R_1JQ6GOGVUPS5GOU","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","6","0","0","61.768","0","To decide what major(s)/minor(s) I will choose and to stick with them.","To save up enough money each money as I work in order to eventually pay off my student loans.","To finally get my drivers license by the end of Summer 2020.","To lose weight (35-45 pounds) by Fall Term 2020.","To start putting more effort into each and every class I take currently and in the future. ","","6","4","1","5","4","1","1","4","7","6","7","6","7","5","7","6","7","10","6","7","7","7","7","4","7","7","5","7","7","7","7","6","6","5","1","5","4","3","5","3","1","1","7","7","4","7","5","7","7","7","7","5","8","7","7","7","7","7","1","7","6","7","7","7","7","6","6","5","2","2","3","3","1","7","4","1","1","4","5","1","5","4","5","3","5","4","1","9","7","7","6","7","5","5","5","4","4","4","7","5","6","4","4","5","2","2","3","1","5","2","1","1","7","6","4","5","4","7","7","6","6","4","7","5","7","4","6","7","4","5","7","7","6","5","4","5","5","4","3","3","4","4","2","1","3","1","8","4","7","6","7","5","7","7","6","5","7","8","5","7","5","7","7","4","5","7","5","6","6","6","7","6","5","7","2","17","2","","5","2","Psychology (TBD)","1","1","1","4","3","5","4","5","5","1","3","4","4","1","3","3","4","3","4","3","2","3","2","2","3","1","2","3","3","0","2","2","2","2","2","2","2","1","2","3","4","3","2","2","6","1","4","1","6","3","7","1","4","3","4","4","2","6","3","7","4","1","6","4","5","6","3","7","4","1","6","6","3","7","4","1","4","7","4","4","3","4","5","3","2","4","5","2","5","5","4","3","3","4","4","4","4","5","5","4","3","4","4","1","3","4","3","3","2","4","4","","3","4","5","3","4","4","3","3","3","4","4","2","2","3","4","3","2","4","3","4","4","3","3","3","4","3","3","3","4","2","4","I can't decide","3","5","7","5","2","","","48725"
"2020-03-03 19:50:26","2020-03-03 20:24:43","0","128.223.222.130","100","2056","1","2020-03-03 20:24:44","R_1dGkoxAg4Vvt98e","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","4","0","0","61.716","0","finish the term without C's","Graduate at least two terms early","Get into law school on the east coast","save at least $1000 this summer","","","4","2","2","5","4","8","5","5","6","3","7","6","6","5","6","7","6","10","7","7","7","6","6","1","7","6","2","6","4","6","6","5","6","9","3","6","4","3","5","4","2","2","3","5","4","6","6","6","5","3","5","6","8","5","7","4","4","4","2","5","3","2","3","4","5","5","4","4","4","2","7","4","1","5","4","1","1","3","7","5","7","6","7","6","5","7","5","7","4","6","3","3","5","3","5","7","5","3","6","6","6","4","4","5","1","2","3","1","6","4","1","1","7","6","5","3","1","7","6","6","5","4","9","6","7","1","4","6","3","2","3","3","5","1","1","5","5","4","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","political science","1","1","5","7","2","3","2","3","2","4","3","3","1","3","4","2","4","4","4","3","4","3","3","3","3","2","3","3","3","3","0","3","3","0","0","3","0","0","2","4","4","5","5","5","6","2","5","2","4","3","5","2","4","2","4","4","3","4","2","5","5","1","6","4","3","5","3","4","3","2","4","4","3","5","3","1","4","5","4","3","4","3","2","3","4","3","2","3","3","2","4","2","2","4","2","4","3","4","3","4","4","3","5","2","3","2","4","3","2","4","3","2","2","2","5","2","4","4","3","2","3","4","2","4","3","4","4","4","3","4","3","4","4","1","5","3","5","2","4","2","4","2","5","I can't decide","2","3","6","4","1","One of the questions about my goals was a little confusing. I think it was asking about what type of goal it was.","no","49113"
"2020-03-04 16:40:09","2020-03-04 17:12:18","0","128.223.222.50","100","1928","1","2020-03-04 17:12:19","R_BJsISfRqFSztBtf","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","5","0","0","61.838","0","I want to finish my two papers that are due on Friday by Thursday. ","I want to get started on my 10 page term paper before the weekend starts.","I want to get my psych degree by Spring 2020.","I want to get all A's this term.","I want to have a good group of friends. ","","1","1","1","3","1","1","1","5","3","3","5","5","5","3","5","5","7","7","6","5","6","2","5","1","3","2","1","2","2","1","4","6","5","3","7","1","1","1","5","1","1","1","3","5","1","5","6","5","5","5","5","7","7","4","5","5","3","6","1","5","2","1","3","2","1","4","6","3","2","8","6","4","1","5","4","1","1","5","5","1","4","7","6","5","5","5","5","8","5","5","5","2","4","2","5","5","1","5","6","4","6","5","5","5","2","2","2","2","4","4","1","1","4","4","1","5","5","4","4","6","5","3","7","5","4","4","6","2","2","6","2","1","6","2","2","4","4","5","9","3","6","3","1","2","4","1","3","3","6","6","5","2","6","6","5","4","3","9","3","4","3","2","5","6","2","5","3","7","3","2","5","3","5","5","1","17","2","","2,5","","Psychology","3","1","6","7","1","5","4","4","4","4","2","4","2","3","4","4","3","4","3","3","2","3","3","3","3","2","3","3","3","3","1","2","1","1","1","2","1","1","3","3","5","6","5","6","5","1","5","3","2","2","4","1","2","3","4","5","1","4","3","5","5","1","5","5","5","6","3","5","4","1","6","4","3","3","3","1","2","6","3","4","3","2","2","1","2","3","2","3","4","4","4","3","4","4","2","3","4","2","4","2","3","4","4","4","5","4","4","4","3","2","5","3","4","4","5","4","4","2","4","4","3","4","2","3","4","4","4","4","3","3","3","4","4","2","2","4","2","4","2","4","3","3","4","White-passing asian american","3","5","5","5","1","I felt like there were two questions asking about whether other people found my goals to be important.","","44388"
"2020-03-04 16:51:17","2020-03-04 17:17:56","0","128.223.222.50","100","1598","1","2020-03-04 17:17:57","R_3P4AKs6mQ7qRmvM","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","2","7.443","7.443","63.658","1","I want to graduate collage","I want to own a car ","","","","","5","4","1","4","3","1","1","5","4","6","6","4","7","6","6","7","6","7","5","6","7","5","6","3","6","4","5","5","5","6","5","6","6","2","1","4","3","1","5","3","1","4","2","6","4","5","3","5","5","5","4","1","7","5","6","4","3","5","5","","4","4","5","4","4","5","2","4","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","Pre- Education","1","1","1","7","2","4","3","4","3","4","4","2","3","3","4","3","3","2","4","3","3","3","2","3","3","3","3","3","2","2","2","2","2","1","2","2","2","1","2","5","5","6","6","4","7","4","5","4","4","3","5","4","3","3","5","5","3","4","3","6","5","4","5","5","5","6","2","7","4","3","4","3","3","6","4","4","5","7","4","4","2","5","4","5","5","2","4","3","5","5","4","4","5","4","3","5","5","3","3","3","3","3","4","3","3","3","2","3","2","3","5","4","5","3","5","4","4","3","5","3","3","3","3","3","2","3","3","4","3","4","3","5","4","3","4","4","5","2","3","2","3","3","4","I am Sister Kayla","4","4","7","5","2","","No","49359"
"2020-03-04 17:12:50","2020-03-04 18:24:47","0","128.223.222.114","100","4316","1","2020-03-04 18:24:47","R_u9NEPBpRz6sOZnX","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","4","8.944","19.958","67.158","2","Get into occupational therapy school","Be a better friend","be a better girlfriend","find a job for after school","focus on my current classes ","","6","4","1","5","3","6","3","7","7","6","5","5","6","5","5","5","5","9","6","5","3","3","6","5","5","6","6","5","5","5","6","5","5","4","2","7","2","2","2","3","2","4","6","4","5","5","6","5","5","5","","","8","6","6","6","5","5","4","5","5","5","4","5","6","5","3","5","9","3","6","2","3","2","3","5","5","3","6","6","5","4","6","5","6","5","6","9","6","5","5","4","5","5","5","5","6","5","5","5","4","6","5","7","3","3","1","2","6","3","5","7","3","6","3","5","5","5","6","5","4","4","9","6","4","5","5","6","6","5","6","5","4","5","5","6","5","5","8","5","3","2","2","5","3","3","6","3","6","5","5","5","4","3","5","5","5","8","5","6","5","5","5","6","5","5","6","5","5","3","3","5","5","8","3","9,10,11,15,16,18,19","2","","5","2","Psychology","4","1","6","6","2","5","4","4","3","4","2","5","1","1","4","4","2","4","4","3","4","4","3","3","3","4","3","4","3","2","1","2","2","2","1","2","1","1","2","6","6","6","6","6","5","3","5","3","6","5","6","3","3","6","6","5","3","5","2","5","3","3","5","5","5","6","3","2","2","2","5","5","3","5","2","2","5","5","5","5","4","4","2","2","4","2","2","2","4","5","4","4","2","4","4","4","4","4","4","4","4","4","2","2","2","4","4","4","2","2","4","4","4","4","5","4","4","2","4","2","4","4","4","2","2","2","2","2","2","4","2","2","2","2","4","4","4","2","2","2","4","2","4","Student","3","4","4","5","2","","","45385"
"2020-03-05 15:02:39","2020-03-05 15:40:20","0","128.223.222.50","100","2261","1","2020-03-05 15:40:21","R_55cdBQxVWUrMdkR","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","4","0","0","212.97","0","My goal is to pass all of my college classes this term with a B or higher. ","My goal is to work on my mental health and take steps to go to counseling and learn strategies to help with my anxiety. ","My goal is to try and get more sleep by managing my time better and going to bed earlier. ","My goal is to work out more in a more useful way by using my free time to stay motivated and go to the gym. ","","","2","2","2","7","1","1","1","7","5","5","6","4","6","7","6","4","5","9","7","7","5","6","6","3","4","5","6","6","4","3","6","7","5","8","3","7","4","2","5","3","8","4","4","6","6","7","6","7","7","7","6","3","7","3","7","3","7","7","2","3","7","6","5","2","5","5","6","2","7","1","1","2","2","4","3","1","6","5","4","3","5","3","5","5","5","5","4","8","5","6","2","2","4","5","2","4","6","6","2","2","4","3","3","5","5","2","3","2","5","3","1","7","6","5","5","5","5","7","6","6","4","6","8","6","7","3","5","6","5","4","6","5","7","5","3","5","5","4","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","Sociology","1","1","5","8","4","4","5","5","5","1","3","4","4","2","1","4","3","2","3","2","2","2","2","2","3","2","2","3","3","1","2","2","2","2","2","2","3","1","1","4","4","3","3","2","7","1","6","1","3","3","5","1","2","2","6","5","3","3","2","5","6","1","5","5","6","6","3","5","5","1","5","4","3","5","2","1","3","5","4","5","1","5","4","2","4","2","4","2","4","4","3","2","2","4","3","4","4","3","4","2","3","2","5","1","3","3","3","3","2","2","4","3","3","5","5","4","4","4","4","4","2","3","4","2","3","3","4","4","2","4","3","4","4","2","1","1","5","4","3","3","4","2","4","I am a student","6","7","6","6","2","","","48876"
"2020-03-06 10:40:51","2020-03-06 11:50:01","0","73.11.95.126","100","4149","1","2020-03-06 11:50:02","R_1geiINwDt2uSvvX","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","8","0","0","62.262","0","to graduate college","to get into the graduate program i want to attend","do well in my classes this term","have a fun weekend","","","7","3","1","7","1","1","7","6","7","7","7","7","7","7","7","2","7","10","7","7","3","5","5","5","5","7","5","6","7","7","7","5","7","10","1","7","4","1","7","3","1","1","2","7","7","7","7","7","7","7","4","3","8","5","7","4","1","7","4","4","7","7","5","7","7","7","3","4","8","5","4","2","2","1","3","1","1","5","7","6","7","7","7","6","7","6","3","9","7","7","5","4","7","1","6","7","6","7","6","7","5","5","7","10","3","1","1","3","1","3","1","1","1","5","4","1","1","7","5","7","2","7","9","7","4","1","7","1","7","4","1","1","4","5","1","5","4","1","1","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,3,5,9,10,12,14,16,17,19","2","","5","2","human physiology","4","1","6","6","3","5","1","4","4","5","2","4","2","1","5","4","4","4","4","4","3","3","4","3","3","3","3","3","4","2","1","3","3","0","2","2","2","1","2","3","2","6","6","6","7","5","7","1","2","5","7","6","4","3","7","7","7","6","3","6","6","4","6","5","5","7","2","6","5","5","5","6","3","7","2","6","4","6","5","5","3","2","2","3","2","3","4","3","4","4","2","4","4","5","2","5","3","4","3","4","4","4","1","1","3","2","4","4","3","4","3","2","3","3","5","2","4","3","4","4","4","4","1","1","5","4","4","5","5","4","1","2","2","3","4","3","4","2","2","3","4","2","5","I am a student","4","4","5","2","2","","","43800"
"2020-03-06 21:47:39","2020-03-06 22:36:24","0","73.11.94.193","100","2924","1","2020-03-06 22:36:25","R_1nZ0XMNC1QoKLhS","","","","","44.0644989013671875","-123.1461029052734375","anonymous","EN","1,2","3","39.527","39.527","94.746","1","Complete the half marathon in April ","Graduate in the Spring","Get into nursing grad school ","","","","6","3","1","5","3","1","3","7","3","5","2","1","6","6","5","4","5","10","6","7","1","1","5","6","1","5","5","5","4","1","5","5","5","7","2","7","3","1","7","1","2","3","6","7","7","7","7","7","6","7","2","7","11","7","6","4","1","7","3","1","7","7","7","7","7","7","6","7","10","1","7","3","1","7","1","1","1","7","7","6","7","6","6","6","7","5","6","8","7","7","5","1","7","3","5","7","6","6","","7","6","6","6","10","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","4","2","Human Physiology and Anatomy ","4","1","6","7","4","5","2","4","2","1","2","2","1","2","4","2","4","4","4","2","3","4","3","3","4","3","3","3","4","3","1","3","3","1","1","3","1","0","2","6","6","6","5","5","6","2","5","1","5","1","7","2","3","2","5","3","1","3","2","6","5","2","6","5","2","7","3","6","2","2","7","6","3","7","3","2","5","7","6","5","4","2","2","4","4","2","4","4","2","2","4","1","2","4","2","2","1","4","2","4","4","4","1","1","1","2","4","4","3","4","3","4","4","2","5","1","4","4","2","3","4","2","2","1","4","4","4","3","4","4","3","4","4","2","3","3","4","1","5","1","4","1","5","college student ","1","2","6","4","1","some questions on the strongly disagree-strongly agree portion felt as if they were the exact same questions just worded differently and I wasn't sure if that was intentional or I was interpreting the questions wrong and they were both asking different things from me.","","41947"
