"id","listNum","total_goal","variable","rating","goal"
48642,3,3,"advancement",8,"3"
49083,5,6,"advancement",2,"3"
48725,5,6,"advancement",5,"3"
49113,4,4,"advancement",5,"3"
44388,5,5,"advancement",5,"3"
45385,5,4,"advancement",7,"3"
48876,4,4,"advancement",5,"3"
43800,4,8,"advancement",10,"3"
41947,3,3,"advancement",10,"3"
49227,5,5,"advancement",3,"3"
45994,5,12,"advancement",2,"3"
49444,5,10,"advancement",7,"3"
48954,3,3,"advancement",2,"3"
48932,3,3,"advancement",4,"3"
48098,4,4,"advancement",7,"3"
48940,5,7,"advancement",2,"3"
49245,4,4,"advancement",9,"3"
47983,3,3,"advancement",1,"3"
49267,5,5,"advancement",NA,"3"
49346,4,4,"advancement",6,"3"
48596,5,5,"advancement",7,"3"
49416,5,5,"advancement",8,"3"
49477,5,10,"advancement",3,"3"
48632,4,4,"advancement",6,"3"
41537,3,3,"advancement",7,"3"
49207,4,4,"advancement",9,"3"
48944,5,5,"advancement",1,"3"
48843,5,5,"advancement",2,"3"
45998,5,5,"advancement",5,"3"
49284,3,3,"advancement",6,"3"
49498,3,1,"advancement",9,"3"
49048,3,3,"advancement",4,"3"
49054,5,10,"advancement",5,"3"
48925,4,4,"advancement",1,"3"
44064,5,14,"advancement",6,"3"
49240,3,3,"advancement",4,"3"
49500,5,6,"advancement",5,"3"
49592,5,5,"advancement",9,"3"
31279,3,3,"advancement",6,"3"
49543,5,6,"advancement",5,"3"
49235,5,8,"advancement",9,"3"
49442,5,10,"advancement",7,"3"
49045,5,11,"advancement",3,"3"
49423,5,6,"advancement",6,"3"
49065,4,3,"advancement",7,"3"
48972,5,10,"advancement",8,"3"
48916,5,7,"advancement",1,"3"
49318,5,10,"advancement",3,"3"
48091,3,3,"advancement",7,"3"
49109,5,10,"advancement",10,"3"
49169,4,6,"advancement",3,"3"
49663,3,3,"advancement",6,"3"
49682,5,7,"advancement",10,"3"
49676,4,4,"advancement",3,"3"
49628,5,15,"advancement",3,"3"
47098,5,7,"advancement",7,"3"
47235,5,5,"advancement",9,"3"
48337,4,3,"advancement",6,"3"
49656,4,4,"advancement",11,"3"
49717,4,3,"advancement",4,"3"
49025,5,5,"advancement",7,"3"
47939,4,3,"advancement",1,"3"
49749,5,10,"advancement",2,"3"
49414,3,3,"advancement",7,"3"
49756,4,4,"advancement",8,"3"
48709,3,3,"advancement",3,"3"
49755,4,4,"advancement",8,"3"
45634,5,4,"advancement",7,"3"
49783,4,9,"advancement",6,"3"
48249,5,7,"advancement",5,"3"
48207,4,4,"advancement",8,"3"
43491,5,10,"advancement",2,"3"
49613,5,3,"advancement",7,"3"
48498,5,10,"advancement",2,"3"
45914,3,3,"advancement",10,"3"
49803,4,4,"advancement",3,"3"
48271,5,7,"advancement",1,"3"
49853,3,3,"advancement",7,"3"
49861,3,3,"advancement",4,"3"
49716,5,3,"advancement",7,"3"
49703,3,3,"advancement",NA,"3"
47047,5,7,"advancement",5,"3"
49690,3,2,"advancement",6,"3"
48868,5,5,"advancement",6,"3"
48324,5,5,"advancement",6,"3"
49608,5,5,"advancement",3,"3"
48040,5,8,"advancement",11,"3"
49691,3,3,"advancement",1,"3"
44595,5,7,"advancement",6,"3"
45892,4,4,"advancement",3,"3"
49354,4,4,"advancement",8,"3"
49629,4,4,"advancement",3,"3"
49775,5,5,"advancement",3,"3"
49699,3,3,"advancement",9,"3"
46631,4,4,"advancement",6,"3"
46625,4,4,"advancement",5,"3"
48218,5,10,"advancement",8,"3"
49916,5,5,"advancement",4,"3"
48994,5,5,"advancement",11,"3"
49804,4,5,"advancement",4,"3"
49666,4,3,"advancement",4,"3"
49744,4,4,"advancement",5,"3"
49108,5,3,"advancement",6,"3"
48530,3,3,"advancement",7,"3"
47936,5,8,"advancement",1,"3"
49927,4,3,"advancement",6,"3"
48349,4,5,"advancement",2,"3"
45546,5,5,"advancement",9,"3"
49625,5,5,"advancement",3,"3"
49189,3,2,"advancement",10,"3"
49139,3,3,"advancement",3,"3"
49645,3,3,"advancement",1,"3"
49683,5,5,"advancement",4,"3"
48957,5,10,"advancement",9,"3"
39135,5,5,"advancement",4,"3"
49943,5,5,"advancement",8,"3"
49655,3,3,"advancement",6,"3"
49610,5,8,"advancement",5,"3"
49787,5,5,"advancement",10,"3"
49924,5,3,"advancement",8,"3"
49611,5,10,"advancement",11,"3"
49819,5,5,"advancement",8,"3"
49960,5,5,"advancement",3,"3"
49817,3,3,"advancement",10,"3"
49674,5,12,"advancement",7,"3"
46624,5,4,"advancement",5,"3"
49947,5,5,"advancement",6,"3"
49795,3,3,"advancement",6,"3"
44430,5,3,"advancement",7,"3"
47932,3,3,"advancement",2,"3"
49697,4,3,"advancement",4,"3"
49623,3,3,"advancement",7,"3"
49647,4,2,"advancement",4,"3"
49929,5,6,"advancement",1,"3"
47413,5,10,"advancement",5,"3"
49938,3,3,"advancement",2,"3"
49789,5,5,"advancement",2,"3"
49409,4,3,"advancement",2,"3"
49710,3,3,"advancement",6,"3"
49671,5,10,"advancement",3,"3"
48474,5,5,"advancement",8,"3"
49760,5,5,"advancement",2,"3"
44664,4,4,"advancement",8,"3"
49990,4,3,"advancement",11,"3"
49741,4,4,"advancement",1,"3"
49506,3,3,"advancement",11,"3"
49936,5,5,"advancement",5,"3"
49715,5,5,"advancement",4,"3"
49893,4,4,"advancement",5,"3"
49835,4,4,"advancement",10,"3"
50019,5,3,"advancement",11,"3"
49863,4,6,"advancement",6,"3"
48505,3,3,"advancement",6,"3"
49684,5,5,"advancement",7,"3"
49199,5,5,"advancement",10,"3"
50022,5,7,"advancement",4,"3"
48193,4,4,"advancement",6,"3"
49076,5,5,"advancement",1,"3"
48314,5,5,"advancement",2,"3"
50026,4,4,"advancement",3,"3"
49956,4,4,"advancement",2,"3"
50027,4,4,"advancement",4,"3"
49914,4,4,"advancement",6,"3"
49933,5,5,"advancement",8,"3"
49963,5,5,"advancement",6,"3"
49355,3,3,"advancement",9,"3"
46757,3,3,"advancement",7,"3"
49802,5,5,"advancement",4,"3"
49930,5,6,"advancement",3,"3"
49660,3,4,"advancement",6,"3"
49830,3,3,"advancement",6,"3"
49794,5,9,"advancement",4,"3"
48450,5,10,"advancement",3,"3"
50038,3,4,"advancement",3,"3"
45840,3,3,"advancement",7,"3"
49693,5,5,"advancement",6,"3"
49622,3,3,"advancement",8,"3"
49652,4,2,"advancement",7,"3"
50044,4,4,"advancement",6,"3"
48008,5,10,"advancement",6,"3"
49727,5,3,"advancement",7,"3"
49638,5,8,"advancement",8,"3"
49776,5,7,"advancement",8,"3"
47344,5,5,"advancement",5,"3"
49871,5,5,"advancement",3,"3"
48716,5,5,"initial_time_R",6,"3"
46704,5,5,"initial_time_R",6,"3"
49186,5,15,"initial_time_R",8,"3"
40109,5,5,"initial_time_R",6,"3"
46675,5,5,"initial_time_R",8,"3"
43513,4,4,"initial_time_R",7,"3"
49383,5,5,"initial_time_R",8,"3"
45843,5,6,"initial_time_R",1,"3"
48642,3,3,"initial_time_R",4,"3"
49083,5,6,"initial_time_R",7,"3"
48725,5,6,"initial_time_R",7,"3"
49113,4,4,"initial_time_R",8,"3"
44388,5,5,"initial_time_R",7,"3"
45385,5,4,"initial_time_R",6,"3"
48876,4,4,"initial_time_R",4,"3"
43800,4,8,"initial_time_R",6,"3"
41947,3,3,"initial_time_R",8,"3"
49227,5,5,"initial_time_R",8,"3"
45994,5,12,"initial_time_R",8,"3"
49444,5,10,"initial_time_R",8,"3"
48954,3,3,"initial_time_R",7,"3"
48932,3,3,"initial_time_R",8,"3"
48098,4,4,"initial_time_R",4,"3"
48940,5,7,"initial_time_R",8,"3"
49245,4,4,"initial_time_R",3,"3"
47983,3,3,"initial_time_R",8,"3"
49267,5,5,"initial_time_R",7,"3"
49346,4,4,"initial_time_R",3,"3"
48596,5,5,"initial_time_R",6,"3"
49416,5,5,"initial_time_R",8,"3"
49477,5,10,"initial_time_R",8,"3"
48632,4,4,"initial_time_R",8,"3"
41537,3,3,"initial_time_R",6,"3"
49207,4,4,"initial_time_R",5,"3"
48944,5,5,"initial_time_R",8,"3"
48843,5,5,"initial_time_R",5,"3"
45998,5,5,"initial_time_R",8,"3"
49284,3,3,"initial_time_R",5,"3"
49498,3,1,"initial_time_R",8,"3"
49048,3,3,"initial_time_R",6,"3"
49054,5,10,"initial_time_R",6,"3"
48925,4,4,"initial_time_R",7,"3"
44064,5,14,"initial_time_R",6,"3"
49240,3,3,"initial_time_R",6,"3"
49500,5,6,"initial_time_R",6,"3"
49592,5,5,"initial_time_R",8,"3"
31279,3,3,"initial_time_R",7,"3"
49543,5,6,"initial_time_R",6,"3"
49235,5,8,"initial_time_R",8,"3"
49442,5,10,"initial_time_R",6,"3"
49045,5,11,"initial_time_R",8,"3"
49423,5,6,"initial_time_R",8,"3"
49065,4,3,"initial_time_R",7,"3"
48972,5,10,"initial_time_R",8,"3"
48916,5,7,"initial_time_R",6,"3"
49318,5,10,"initial_time_R",8,"3"
48091,3,3,"initial_time_R",4,"3"
49109,5,10,"initial_time_R",8,"3"
49169,4,6,"initial_time_R",4,"3"
49663,3,3,"initial_time_R",8,"3"
49682,5,7,"initial_time_R",8,"3"
49676,4,4,"initial_time_R",8,"3"
49628,5,15,"initial_time_R",5,"3"
47098,5,7,"initial_time_R",6,"3"
47235,5,5,"initial_time_R",8,"3"
48337,4,3,"initial_time_R",8,"3"
49656,4,4,"initial_time_R",6,"3"
49717,4,3,"initial_time_R",8,"3"
49025,5,5,"initial_time_R",4,"3"
47939,4,3,"initial_time_R",1,"3"
49749,5,10,"initial_time_R",8,"3"
49414,3,3,"initial_time_R",8,"3"
49756,4,4,"initial_time_R",4,"3"
48709,3,3,"initial_time_R",8,"3"
49755,4,4,"initial_time_R",8,"3"
45634,5,4,"initial_time_R",6,"3"
49783,4,9,"initial_time_R",4,"3"
48249,5,7,"initial_time_R",3,"3"
48207,4,4,"initial_time_R",6,"3"
43491,5,10,"initial_time_R",8,"3"
49613,5,3,"initial_time_R",7,"3"
48498,5,10,"initial_time_R",6,"3"
45914,3,3,"initial_time_R",4,"3"
49803,4,4,"initial_time_R",8,"3"
48271,5,7,"initial_time_R",6,"3"
49853,3,3,"initial_time_R",5,"3"
49861,3,3,"initial_time_R",7,"3"
49716,5,3,"initial_time_R",8,"3"
49703,3,3,"initial_time_R",8,"3"
47047,5,7,"initial_time_R",8,"3"
49690,3,2,"initial_time_R",5,"3"
48868,5,5,"initial_time_R",6,"3"
48324,5,5,"initial_time_R",5,"3"
49608,5,5,"initial_time_R",8,"3"
48040,5,8,"initial_time_R",8,"3"
49691,3,3,"initial_time_R",8,"3"
44595,5,7,"initial_time_R",7,"3"
45892,4,4,"initial_time_R",6,"3"
49354,4,4,"initial_time_R",8,"3"
49629,4,4,"initial_time_R",3,"3"
49775,5,5,"initial_time_R",6,"3"
49699,3,3,"initial_time_R",8,"3"
46631,4,4,"initial_time_R",8,"3"
46625,4,4,"initial_time_R",6,"3"
48218,5,10,"initial_time_R",8,"3"
49916,5,5,"initial_time_R",8,"3"
48994,5,5,"initial_time_R",8,"3"
49804,4,5,"initial_time_R",5,"3"
49666,4,3,"initial_time_R",3,"3"
49744,4,4,"initial_time_R",6,"3"
49108,5,3,"initial_time_R",6,"3"
48530,3,3,"initial_time_R",4,"3"
47936,5,8,"initial_time_R",1,"3"
49927,4,3,"initial_time_R",6,"3"
48349,4,5,"initial_time_R",4,"3"
45546,5,5,"initial_time_R",8,"3"
49625,5,5,"initial_time_R",6,"3"
49189,3,2,"initial_time_R",7,"3"
49139,3,3,"initial_time_R",3,"3"
49645,3,3,"initial_time_R",6,"3"
49683,5,5,"initial_time_R",4,"3"
48957,5,10,"initial_time_R",7,"3"
39135,5,5,"initial_time_R",8,"3"
49943,5,5,"initial_time_R",5,"3"
49655,3,3,"initial_time_R",7,"3"
49610,5,8,"initial_time_R",7,"3"
49787,5,5,"initial_time_R",8,"3"
49924,5,3,"initial_time_R",8,"3"
49611,5,10,"initial_time_R",8,"3"
49819,5,5,"initial_time_R",8,"3"
49960,5,5,"initial_time_R",6,"3"
49817,3,3,"initial_time_R",7,"3"
49674,5,12,"initial_time_R",5,"3"
46624,5,4,"initial_time_R",6,"3"
49947,5,5,"initial_time_R",8,"3"
49795,3,3,"initial_time_R",8,"3"
44430,5,3,"initial_time_R",8,"3"
47932,3,3,"initial_time_R",8,"3"
49697,4,3,"initial_time_R",6,"3"
49623,3,3,"initial_time_R",6,"3"
49647,4,2,"initial_time_R",7,"3"
49929,5,6,"initial_time_R",6,"3"
47413,5,10,"initial_time_R",8,"3"
49938,3,3,"initial_time_R",8,"3"
49789,5,5,"initial_time_R",7,"3"
49409,4,3,"initial_time_R",8,"3"
49710,3,3,"initial_time_R",8,"3"
49671,5,10,"initial_time_R",8,"3"
48474,5,5,"initial_time_R",4,"3"
49760,5,5,"initial_time_R",8,"3"
44664,4,4,"initial_time_R",7,"3"
49990,4,3,"initial_time_R",4,"3"
49741,4,4,"initial_time_R",6,"3"
49506,3,3,"initial_time_R",8,"3"
49936,5,5,"initial_time_R",4,"3"
49715,5,5,"initial_time_R",6,"3"
49893,4,4,"initial_time_R",3,"3"
49835,4,4,"initial_time_R",8,"3"
50019,5,3,"initial_time_R",8,"3"
49863,4,6,"initial_time_R",2,"3"
48505,3,3,"initial_time_R",5,"3"
49684,5,5,"initial_time_R",8,"3"
49199,5,5,"initial_time_R",5,"3"
50022,5,7,"initial_time_R",8,"3"
48193,4,4,"initial_time_R",8,"3"
49076,5,5,"initial_time_R",7,"3"
48314,5,5,"initial_time_R",8,"3"
50026,4,4,"initial_time_R",6,"3"
49956,4,4,"initial_time_R",4,"3"
50027,4,4,"initial_time_R",8,"3"
49914,4,4,"initial_time_R",4,"3"
49933,5,5,"initial_time_R",8,"3"
49963,5,5,"initial_time_R",6,"3"
49355,3,3,"initial_time_R",7,"3"
46757,3,3,"initial_time_R",8,"3"
49802,5,5,"initial_time_R",8,"3"
49930,5,6,"initial_time_R",3,"3"
49660,3,4,"initial_time_R",8,"3"
49830,3,3,"initial_time_R",6,"3"
49794,5,9,"initial_time_R",7,"3"
48450,5,10,"initial_time_R",6,"3"
50038,3,4,"initial_time_R",6,"3"
45840,3,3,"initial_time_R",8,"3"
49693,5,5,"initial_time_R",8,"3"
49622,3,3,"initial_time_R",6,"3"
49652,4,2,"initial_time_R",6,"3"
50044,4,4,"initial_time_R",8,"3"
48008,5,10,"initial_time_R",7,"3"
49727,5,3,"initial_time_R",7,"3"
49638,5,8,"initial_time_R",8,"3"
49776,5,7,"initial_time_R",4,"3"
47344,5,5,"initial_time_R",8,"3"
49871,5,5,"initial_time_R",5,"3"
48716,5,5,"construal_level",5,"4"
46704,5,5,"construal_level",4,"4"
49186,5,15,"construal_level",4,"4"
40109,5,5,"construal_level",5,"4"
46675,5,5,"construal_level",1,"4"
43513,4,4,"construal_level",6,"4"
49383,5,5,"construal_level",5,"4"
45843,5,6,"construal_level",4,"4"
49083,5,6,"construal_level",4,"4"
48725,5,6,"construal_level",2,"4"
49113,4,4,"construal_level",2,"4"
44388,5,5,"construal_level",2,"4"
45385,5,4,"construal_level",3,"4"
48876,4,4,"construal_level",2,"4"
43800,4,8,"construal_level",1,"4"
49227,5,5,"construal_level",6,"4"
45994,5,12,"construal_level",99,"4"
49444,5,10,"construal_level",5,"4"
48098,4,4,"construal_level",3,"4"
48940,5,7,"construal_level",3,"4"
49245,4,4,"construal_level",4,"4"
49267,5,5,"construal_level",4,"4"
49346,4,4,"construal_level",6,"4"
48596,5,5,"construal_level",5,"4"
49416,5,5,"construal_level",6,"4"
49477,5,10,"construal_level",4,"4"
48632,4,4,"construal_level",2,"4"
49207,4,4,"construal_level",3,"4"
48944,5,5,"construal_level",99,"4"
48843,5,5,"construal_level",1,"4"
45998,5,5,"construal_level",6,"4"
49054,5,10,"construal_level",6,"4"
48925,4,4,"construal_level",7,"4"
44064,5,14,"construal_level",4,"4"
49500,5,6,"construal_level",1,"4"
49592,5,5,"construal_level",4,"4"
49543,5,6,"construal_level",7,"4"
49235,5,8,"construal_level",4,"4"
49442,5,10,"construal_level",7,"4"
49045,5,11,"construal_level",4,"4"
49423,5,6,"construal_level",7,"4"
49065,4,3,"construal_level",4,"4"
48972,5,10,"construal_level",7,"4"
48916,5,7,"construal_level",1,"4"
49318,5,10,"construal_level",7,"4"
49109,5,10,"construal_level",7,"4"
49169,4,6,"construal_level",7,"4"
49682,5,7,"construal_level",5,"4"
49676,4,4,"construal_level",5,"4"
49628,5,15,"construal_level",1,"4"
47098,5,7,"construal_level",4,"4"
47235,5,5,"construal_level",4,"4"
48337,4,3,"construal_level",2,"4"
49656,4,4,"construal_level",2,"4"
49717,4,3,"construal_level",7,"4"
49025,5,5,"construal_level",4,"4"
47939,4,3,"construal_level",2,"4"
49749,5,10,"construal_level",1,"4"
49756,4,4,"construal_level",2,"4"
49755,4,4,"construal_level",4,"4"
45634,5,4,"construal_level",4,"4"
49783,4,9,"construal_level",5,"4"
48249,5,7,"construal_level",5,"4"
48207,4,4,"construal_level",7,"4"
43491,5,10,"construal_level",2,"4"
49613,5,3,"construal_level",7,"4"
48498,5,10,"construal_level",1,"4"
49803,4,4,"construal_level",2,"4"
48271,5,7,"construal_level",4,"4"
49716,5,3,"construal_level",2,"4"
47047,5,7,"construal_level",6,"4"
48868,5,5,"construal_level",7,"4"
48324,5,5,"construal_level",1,"4"
49608,5,5,"construal_level",7,"4"
48040,5,8,"construal_level",4,"4"
44595,5,7,"construal_level",4,"4"
45892,4,4,"construal_level",7,"4"
49354,4,4,"construal_level",1,"4"
49629,4,4,"construal_level",3,"4"
49775,5,5,"construal_level",5,"4"
46631,4,4,"construal_level",7,"4"
46625,4,4,"construal_level",3,"4"
48218,5,10,"construal_level",7,"4"
49916,5,5,"construal_level",7,"4"
48994,5,5,"construal_level",1,"4"
49804,4,5,"construal_level",5,"4"
49666,4,3,"construal_level",6,"4"
49744,4,4,"construal_level",99,"4"
49108,5,3,"construal_level",3,"4"
47936,5,8,"construal_level",6,"4"
49927,4,3,"construal_level",1,"4"
48349,4,5,"construal_level",4,"4"
45546,5,5,"construal_level",7,"4"
49625,5,5,"construal_level",6,"4"
49683,5,5,"construal_level",7,"4"
48957,5,10,"construal_level",99,"4"
39135,5,5,"construal_level",3,"4"
49943,5,5,"construal_level",1,"4"
49610,5,8,"construal_level",3,"4"
49787,5,5,"construal_level",1,"4"
49924,5,3,"construal_level",7,"4"
49611,5,10,"construal_level",6,"4"
49819,5,5,"construal_level",5,"4"
49960,5,5,"construal_level",4,"4"
49674,5,12,"construal_level",99,"4"
46624,5,4,"construal_level",6,"4"
49947,5,5,"construal_level",5,"4"
44430,5,3,"construal_level",7,"4"
49697,4,3,"construal_level",4,"4"
49647,4,2,"construal_level",5,"4"
49929,5,6,"construal_level",4,"4"
47413,5,10,"construal_level",7,"4"
49789,5,5,"construal_level",4,"4"
49409,4,3,"construal_level",6,"4"
49671,5,10,"construal_level",4,"4"
48474,5,5,"construal_level",5,"4"
49760,5,5,"construal_level",7,"4"
44664,4,4,"construal_level",7,"4"
49990,4,3,"construal_level",1,"4"
49741,4,4,"construal_level",6,"4"
49936,5,5,"construal_level",99,"4"
49715,5,5,"construal_level",4,"4"
49893,4,4,"construal_level",6,"4"
49835,4,4,"construal_level",2,"4"
50019,5,3,"construal_level",7,"4"
49863,4,6,"construal_level",6,"4"
49684,5,5,"construal_level",3,"4"
49199,5,5,"construal_level",2,"4"
50022,5,7,"construal_level",3,"4"
48193,4,4,"construal_level",7,"4"
49076,5,5,"construal_level",99,"4"
48314,5,5,"construal_level",4,"4"
50026,4,4,"construal_level",4,"4"
49956,4,4,"construal_level",2,"4"
50027,4,4,"construal_level",99,"4"
49914,4,4,"construal_level",4,"4"
49933,5,5,"construal_level",6,"4"
49963,5,5,"construal_level",5,"4"
49802,5,5,"construal_level",5,"4"
49930,5,6,"construal_level",1,"4"
49794,5,9,"construal_level",3,"4"
48450,5,10,"construal_level",5,"4"
49693,5,5,"construal_level",4,"4"
49652,4,2,"construal_level",4,"4"
50044,4,4,"construal_level",4,"4"
48008,5,10,"construal_level",5,"4"
49727,5,3,"construal_level",4,"4"
49638,5,8,"construal_level",6,"4"
49776,5,7,"construal_level",7,"4"
47344,5,5,"construal_level",6,"4"
49871,5,5,"construal_level",99,"4"
48716,5,5,"temporal_duration",3,"4"
46704,5,5,"temporal_duration",3,"4"
49186,5,15,"temporal_duration",4,"4"
40109,5,5,"temporal_duration",4,"4"
46675,5,5,"temporal_duration",3,"4"
43513,4,4,"temporal_duration",4,"4"
49383,5,5,"temporal_duration",4,"4"
45843,5,6,"temporal_duration",4,"4"
49083,5,6,"temporal_duration",4,"4"
48725,5,6,"temporal_duration",3,"4"
49113,4,4,"temporal_duration",3,"4"
44388,5,5,"temporal_duration",2,"4"
45385,5,4,"temporal_duration",1,"4"
48876,4,4,"temporal_duration",3,"4"
43800,4,8,"temporal_duration",1,"4"
49227,5,5,"temporal_duration",4,"4"
45994,5,12,"temporal_duration",999,"4"
49444,5,10,"temporal_duration",4,"4"
48098,4,4,"temporal_duration",4,"4"
48940,5,7,"temporal_duration",3,"4"
49245,4,4,"temporal_duration",4,"4"
49267,5,5,"temporal_duration",3,"4"
49346,4,4,"temporal_duration",3,"4"
48596,5,5,"temporal_duration",999,"4"
49416,5,5,"temporal_duration",4,"4"
49477,5,10,"temporal_duration",3,"4"
48632,4,4,"temporal_duration",2,"4"
49207,4,4,"temporal_duration",1,"4"
48944,5,5,"temporal_duration",3,"4"
48843,5,5,"temporal_duration",3,"4"
45998,5,5,"temporal_duration",1,"4"
49054,5,10,"temporal_duration",3,"4"
48925,4,4,"temporal_duration",4,"4"
44064,5,14,"temporal_duration",3,"4"
49500,5,6,"temporal_duration",999,"4"
49592,5,5,"temporal_duration",3,"4"
49543,5,6,"temporal_duration",4,"4"
49235,5,8,"temporal_duration",4,"4"
49442,5,10,"temporal_duration",4,"4"
49045,5,11,"temporal_duration",4,"4"
49423,5,6,"temporal_duration",3,"4"
49065,4,3,"temporal_duration",999,"4"
48972,5,10,"temporal_duration",4,"4"
48916,5,7,"temporal_duration",3,"4"
49318,5,10,"temporal_duration",4,"4"
49109,5,10,"temporal_duration",4,"4"
49169,4,6,"temporal_duration",4,"4"
49682,5,7,"temporal_duration",4,"4"
49676,4,4,"temporal_duration",4,"4"
49628,5,15,"temporal_duration",3,"4"
47098,5,7,"temporal_duration",1,"4"
47235,5,5,"temporal_duration",3,"4"
48337,4,3,"temporal_duration",999,"4"
49656,4,4,"temporal_duration",3,"4"
49717,4,3,"temporal_duration",4,"4"
49025,5,5,"temporal_duration",999,"4"
47939,4,3,"temporal_duration",2,"4"
49749,5,10,"temporal_duration",4,"4"
49756,4,4,"temporal_duration",999,"4"
49755,4,4,"temporal_duration",4,"4"
45634,5,4,"temporal_duration",2,"4"
49783,4,9,"temporal_duration",2,"4"
48249,5,7,"temporal_duration",3,"4"
48207,4,4,"temporal_duration",4,"4"
43491,5,10,"temporal_duration",3,"4"
49613,5,3,"temporal_duration",4,"4"
48498,5,10,"temporal_duration",2,"4"
49803,4,4,"temporal_duration",3,"4"
48271,5,7,"temporal_duration",4,"4"
49716,5,3,"temporal_duration",4,"4"
47047,5,7,"temporal_duration",4,"4"
48868,5,5,"temporal_duration",4,"4"
48324,5,5,"temporal_duration",4,"4"
49608,5,5,"temporal_duration",4,"4"
48040,5,8,"temporal_duration",4,"4"
44595,5,7,"temporal_duration",4,"4"
45892,4,4,"temporal_duration",999,"4"
49354,4,4,"temporal_duration",1,"4"
49629,4,4,"temporal_duration",3,"4"
49775,5,5,"temporal_duration",999,"4"
46631,4,4,"temporal_duration",4,"4"
46625,4,4,"temporal_duration",3,"4"
48218,5,10,"temporal_duration",3,"4"
49916,5,5,"temporal_duration",4,"4"
48994,5,5,"temporal_duration",4,"4"
49804,4,5,"temporal_duration",4,"4"
49666,4,3,"temporal_duration",3,"4"
49744,4,4,"temporal_duration",4,"4"
49108,5,3,"temporal_duration",3,"4"
47936,5,8,"temporal_duration",2,"4"
49927,4,3,"temporal_duration",4,"4"
48349,4,5,"temporal_duration",4,"4"
45546,5,5,"temporal_duration",4,"4"
49625,5,5,"temporal_duration",4,"4"
49683,5,5,"temporal_duration",4,"4"
48957,5,10,"temporal_duration",4,"4"
39135,5,5,"temporal_duration",3,"4"
49943,5,5,"temporal_duration",4,"4"
49610,5,8,"temporal_duration",3,"4"
49787,5,5,"temporal_duration",4,"4"
49924,5,3,"temporal_duration",3,"4"
49611,5,10,"temporal_duration",4,"4"
49819,5,5,"temporal_duration",2,"4"
49960,5,5,"temporal_duration",3,"4"
49674,5,12,"temporal_duration",4,"4"
46624,5,4,"temporal_duration",4,"4"
49947,5,5,"temporal_duration",4,"4"
44430,5,3,"temporal_duration",3,"4"
49697,4,3,"temporal_duration",3,"4"
49647,4,2,"temporal_duration",3,"4"
49929,5,6,"temporal_duration",3,"4"
47413,5,10,"temporal_duration",4,"4"
49789,5,5,"temporal_duration",4,"4"
49409,4,3,"temporal_duration",4,"4"
49671,5,10,"temporal_duration",4,"4"
48474,5,5,"temporal_duration",2,"4"
49760,5,5,"temporal_duration",4,"4"
44664,4,4,"temporal_duration",4,"4"
49990,4,3,"temporal_duration",999,"4"
49741,4,4,"temporal_duration",3,"4"
49936,5,5,"temporal_duration",3,"4"
49715,5,5,"temporal_duration",2,"4"
49893,4,4,"temporal_duration",4,"4"
49835,4,4,"temporal_duration",4,"4"
50019,5,3,"temporal_duration",4,"4"
49863,4,6,"temporal_duration",4,"4"
49684,5,5,"temporal_duration",999,"4"
49199,5,5,"temporal_duration",4,"4"
50022,5,7,"temporal_duration",3,"4"
48193,4,4,"temporal_duration",4,"4"
49076,5,5,"temporal_duration",4,"4"
48314,5,5,"temporal_duration",4,"4"
50026,4,4,"temporal_duration",2,"4"
49956,4,4,"temporal_duration",3,"4"
50027,4,4,"temporal_duration",2,"4"
49914,4,4,"temporal_duration",2,"4"
49933,5,5,"temporal_duration",4,"4"
49963,5,5,"temporal_duration",3,"4"
49802,5,5,"temporal_duration",2,"4"
49930,5,6,"temporal_duration",3,"4"
49794,5,9,"temporal_duration",3,"4"
48450,5,10,"temporal_duration",4,"4"
49693,5,5,"temporal_duration",4,"4"
49652,4,2,"temporal_duration",3,"4"
50044,4,4,"temporal_duration",2,"4"
48008,5,10,"temporal_duration",4,"4"
49727,5,3,"temporal_duration",4,"4"
49638,5,8,"temporal_duration",4,"4"
49776,5,7,"temporal_duration",4,"4"
47344,5,5,"temporal_duration",4,"4"
49871,5,5,"temporal_duration",999,"4"
48716,5,5,"frequency_R",1,"4"
46704,5,5,"frequency_R",1,"4"
49186,5,15,"frequency_R",1,"4"
40109,5,5,"frequency_R",1,"4"
46675,5,5,"frequency_R",1,"4"
43513,4,4,"frequency_R",2,"4"
49383,5,5,"frequency_R",1,"4"
45843,5,6,"frequency_R",999,"4"
49083,5,6,"frequency_R",1,"4"
48725,5,6,"frequency_R",2,"4"
49113,4,4,"frequency_R",2,"4"
44388,5,5,"frequency_R",1,"4"
45385,5,4,"frequency_R",1,"4"
48876,4,4,"frequency_R",1,"4"
43800,4,8,"frequency_R",999,"4"
49227,5,5,"frequency_R",1,"4"
45994,5,12,"frequency_R",999,"4"
49444,5,10,"frequency_R",1,"4"
48098,4,4,"frequency_R",999,"4"
48940,5,7,"frequency_R",2,"4"
49245,4,4,"frequency_R",1,"4"
49267,5,5,"frequency_R",1,"4"
49346,4,4,"frequency_R",1,"4"
48596,5,5,"frequency_R",1,"4"
49416,5,5,"frequency_R",999,"4"
49477,5,10,"frequency_R",999,"4"
48632,4,4,"frequency_R",1,"4"
